Transaction ID,Customer ID,Product,Category,Region,Sales Amount,Quantity,Date,Payment Method
T03349,C1629,Smartwatch,Electronics,North,1078.66,1,2024-01-30,Credit Card
T03350,C8317,Mobile Phone,Accessories,South,305.65,4,2024-02-22,Credit Card
T03351,C5852,Laptop,Office Equipment,West,869.55,1,2024-04-11,UPI
T03352,C4513,Camera,Office Equipment,South,980.6,9,2023-12-28,Cash
T03353,C8807,Keyboard,Electronics,West,1201.3,10,2024-08-01,Debit Card
T03354,C7855,Printer,Office Equipment,South,866.94,5,2023-05-21,Online Payment
T03355,C8990,Tablet,Accessories,West,1795.77,2,2023-07-19,Debit Card
T03356,C4748,Smartwatch,Electronics,East,1778.69,10,2023-05-27,Online Payment
T03357,C3598,Laptop,Office Equipment,North,1417.54,6,2024-05-02,UPI
T03358,C8144,Keyboard,Accessories,West,928.09,6,2023-04-06,Credit Card
T03359,C1340,Keyboard,Office Equipment,East,1005.57,6,2024-01-05,UPI
T03360,C4812,Tablet,Accessories,East,1776.33,10,2023-05-06,Debit Card
T03361,C9047,Camera,Accessories,North,1447.08,1,2023-08-24,Credit Card
T03362,C3558,Desktop,Office Equipment,West,1786.79,1,2023-08-12,Online Payment
T03363,C6377,Smartwatch,Accessories,East,143.81,2,2023-12-09,Credit Card
T03364,C1829,Mobile Phone,Accessories,South,355.67,7,2024-01-31,Credit Card
T03365,C4547,Camera,Electronics,North,264.12,1,2023-08-14,Cash
T03366,C3186,Printer,Accessories,East,594.44,5,2024-10-01,Debit Card
T03367,C6470,Smartwatch,Office Equipment,South,303.84,2,2022-12-18,Credit Card
T03368,C9170,Laptop,Office Equipment,West,204.5,5,2023-05-06,Credit Card
T03369,C3057,Printer,Office Equipment,East,1638.18,4,2022-12-21,Credit Card
T03370,C3058,Camera,Electronics,West,578.83,8,2023-10-10,Online Payment
T03371,C6347,Keyboard,Accessories,North,1974.31,5,2024-11-25,UPI
T03372,C1471,Smartwatch,Accessories,South,966.88,5,2023-01-01,UPI
T03373,C7451,Printer,Electronics,South,249.26,5,2023-11-15,Credit Card
T03374,C6422,Headphones,Accessories,South,673.56,10,2024-01-02,UPI
T03375,C2852,Smartwatch,Office Equipment,East,421.74,3,2024-09-29,UPI
T03376,C6568,Tablet,Accessories,West,1851.13,9,2024-06-20,UPI
T03377,C6555,Headphones,Accessories,North,467.65,10,2023-12-19,UPI
T03378,C3328,Headphones,Office Equipment,South,246.46,2,2023-01-21,Online Payment
T03379,C1833,Printer,Electronics,East,951.54,7,2023-10-16,UPI
T03380,C9824,Smartwatch,Accessories,East,1061.66,9,2024-08-28,Credit Card
T03381,C8050,Monitor,Accessories,West,89.25,1,2023-04-21,Credit Card
T03382,C4715,Smartwatch,Office Equipment,West,1829.72,7,2022-12-18,Credit Card
T03383,C1608,Tablet,Office Equipment,South,1628.99,2,2023-11-19,Online Payment
T03384,C7721,Laptop,Accessories,North,543.78,2,2024-03-04,UPI
T03385,C1185,Laptop,Office Equipment,West,380.07,6,2023-04-17,Online Payment
T03386,C3512,Desktop,Office Equipment,West,1515.29,6,2024-04-20,Debit Card
T03387,C7400,Monitor,Office Equipment,South,1961.89,10,2024-11-22,Credit Card
T03388,C8405,Keyboard,Accessories,West,820.51,4,2023-04-24,UPI
T03389,C5340,Smartwatch,Accessories,South,1664.46,3,2024-09-12,Debit Card
T03390,C3133,Desktop,Accessories,North,845.91,3,2024-01-03,Cash
T03391,C3492,Laptop,Accessories,East,521.95,10,2024-01-12,Cash
T03392,C1260,Mobile Phone,Office Equipment,South,1679.48,10,2024-09-19,Credit Card
T03393,C7142,Printer,Office Equipment,East,1295.21,6,2024-08-12,UPI
T03394,C6175,Laptop,Accessories,West,1880.04,1,2024-08-14,Online Payment
T03395,C5500,Headphones,Office Equipment,South,738.12,6,2024-07-13,Debit Card
T03396,C1470,Camera,Office Equipment,East,1873.01,2,2023-10-14,UPI
T03397,C3347,Mobile Phone,Office Equipment,East,633.06,10,2024-11-17,Online Payment
T03398,C8149,Printer,Office Equipment,North,1267.78,7,2024-06-15,UPI
T03399,C3627,Desktop,Office Equipment,East,1308.57,2,2023-07-24,UPI
T03400,C3473,Monitor,Office Equipment,North,841.46,10,2024-05-21,Cash
T03401,C4558,Mobile Phone,Office Equipment,East,1833.24,5,2024-09-26,Debit Card
T03402,C2112,Monitor,Office Equipment,East,1029.79,4,2023-04-01,Online Payment
T03403,C2309,Printer,Electronics,West,1165.59,3,2024-04-11,Debit Card
T03404,C8225,Smartwatch,Office Equipment,West,1629.21,2,2023-02-26,Cash
T03405,C4264,Keyboard,Office Equipment,East,1832.98,2,2024-07-23,Credit Card
T03406,C3559,Laptop,Office Equipment,North,1757.32,6,2024-01-10,UPI
T03407,C1700,Camera,Electronics,West,1071.62,4,2023-09-26,Cash
T03408,C2770,Smartwatch,Electronics,South,224.8,10,2023-04-14,UPI
T03409,C3418,Camera,Electronics,West,996.78,10,2023-08-28,Online Payment
T03410,C9030,Smartwatch,Accessories,North,721.97,4,2023-10-02,Online Payment
T03411,C8285,Mobile Phone,Electronics,East,1541.61,8,2023-09-19,Debit Card
T03412,C8651,Monitor,Office Equipment,East,161.23,3,2023-02-21,Cash
T03413,C4228,Keyboard,Accessories,South,1779.51,10,2024-03-06,Cash
T03414,C8360,Smartwatch,Office Equipment,East,1055.18,3,2023-05-29,UPI
T03415,C5832,Laptop,Accessories,East,1365.03,3,2023-10-03,Cash
T03416,C9048,Keyboard,Electronics,South,1497.45,4,2024-06-18,Cash
T03417,C4938,Keyboard,Electronics,South,1758.87,9,2024-03-01,Cash
T03418,C6474,Laptop,Office Equipment,West,1319.78,8,2023-08-27,Online Payment
T03419,C7099,Mobile Phone,Accessories,North,1421.84,2,2023-02-07,Credit Card
T03420,C8161,Headphones,Office Equipment,West,1883.37,2,2023-11-15,UPI
T03421,C9742,Printer,Office Equipment,West,383.27,5,2024-03-04,UPI
T03422,C2973,Desktop,Electronics,South,607.68,2,2023-11-09,Debit Card
T03423,C1998,Camera,Accessories,East,775.75,2,2023-03-16,Online Payment
T03424,C1103,Camera,Electronics,West,1280.95,5,2024-11-13,Credit Card
T03425,C9397,Printer,Electronics,South,646.03,2,2024-02-23,Online Payment
T03426,C3100,Desktop,Office Equipment,North,201.81,10,2023-06-07,Cash
T03427,C9207,Keyboard,Electronics,South,1580.53,1,2024-01-21,Credit Card
T03428,C6008,Tablet,Office Equipment,West,492.53,9,2024-01-09,Debit Card
T03429,C6885,Tablet,Accessories,North,1957.03,1,2023-05-09,Cash
T03430,C1690,Printer,Accessories,East,1875.07,6,2023-10-02,Cash
T03431,C9572,Monitor,Accessories,East,889.89,9,2023-05-24,Online Payment
T03432,C3950,Printer,Electronics,West,1004.69,1,2023-03-10,Credit Card
T03433,C3492,Mobile Phone,Electronics,West,63.65,10,2023-08-03,Cash
T03434,C7286,Desktop,Office Equipment,South,1133.92,10,2023-01-17,Cash
T03435,C8590,Headphones,Electronics,West,1225.32,6,2023-03-02,Debit Card
T03436,C3029,Smartwatch,Office Equipment,East,1055.88,7,2024-05-24,Credit Card
T03437,C7817,Monitor,Accessories,South,330.85,2,2023-06-12,Online Payment
T03438,C3438,Tablet,Office Equipment,South,502.73,7,2023-05-19,UPI
T03439,C1987,Headphones,Accessories,South,1190.14,3,2023-06-17,UPI
T03440,C6848,Keyboard,Electronics,West,1944.9,5,2023-06-18,Credit Card
T03441,C7496,Smartwatch,Electronics,West,294.21,1,2023-09-16,Cash
T03442,C9152,Desktop,Office Equipment,South,1953.79,6,2023-12-29,Credit Card
T03443,C1031,Keyboard,Accessories,North,1366.97,1,2022-12-11,UPI
T03444,C7652,Headphones,Electronics,North,1853.27,10,2023-10-23,UPI
T03445,C9578,Headphones,Accessories,East,1293.53,3,2023-11-24,Debit Card
T03446,C5657,Keyboard,Accessories,North,355.88,8,2023-06-30,Debit Card
T03447,C8705,Headphones,Office Equipment,West,204.27,4,2024-09-24,UPI
T03448,C9615,Headphones,Accessories,South,590.01,9,2023-11-17,Online Payment
T03449,C8201,Mobile Phone,Accessories,West,359.45,4,2023-01-15,Debit Card
T03450,C7583,Monitor,Electronics,West,1383.68,8,2024-03-31,Cash
T03451,C3462,Laptop,Electronics,West,316.33,5,2023-04-14,Debit Card
T03452,C7884,Desktop,Electronics,West,1535.56,9,2023-03-16,Online Payment
T03453,C9247,Desktop,Electronics,West,1535.08,10,2023-06-27,Debit Card
T03454,C3554,Monitor,Office Equipment,West,554.71,2,2023-05-29,Debit Card
T03455,C9513,Headphones,Office Equipment,South,66.26,9,2022-12-13,Credit Card
T03456,C8323,Keyboard,Office Equipment,North,1151.34,3,2024-02-09,Debit Card
T03457,C4946,Tablet,Office Equipment,West,794.37,5,2024-03-21,Online Payment
T03458,C7205,Headphones,Electronics,South,1810.99,10,2024-05-01,UPI
T03459,C3549,Desktop,Office Equipment,North,309.99,6,2024-03-19,Credit Card
T03460,C4470,Mobile Phone,Office Equipment,North,1066.97,7,2024-03-05,Debit Card
T03461,C4738,Tablet,Accessories,North,597.69,5,2024-10-22,UPI
T03462,C2843,Camera,Office Equipment,North,423.25,1,2023-02-20,UPI
T03463,C8749,Desktop,Electronics,West,757.56,4,2023-09-16,UPI
T03464,C2420,Laptop,Office Equipment,South,318.4,8,2024-06-19,UPI
T03465,C4418,Laptop,Office Equipment,West,359.46,1,2023-06-20,Debit Card
T03466,C6483,Camera,Office Equipment,South,1758.3,1,2023-12-31,Credit Card
T03467,C8190,Camera,Electronics,West,924.38,2,2023-01-21,Online Payment
T03468,C4573,Printer,Electronics,West,171.87,8,2024-03-01,Online Payment
T03469,C2860,Tablet,Office Equipment,South,1289.3,6,2023-10-05,Online Payment
T03470,C9666,Headphones,Electronics,West,365.14,1,2024-10-31,Debit Card
T03471,C9476,Monitor,Electronics,West,252.07,4,2022-12-14,UPI
T03472,C2034,Camera,Electronics,North,390.74,5,2024-10-13,Cash
T03473,C9138,Headphones,Office Equipment,West,802.64,7,2024-01-14,Cash
T03474,C7619,Smartwatch,Office Equipment,South,1589.98,1,2024-04-22,Online Payment
T03475,C1248,Desktop,Office Equipment,North,60.13,4,2024-01-27,Online Payment
T03476,C8372,Laptop,Accessories,West,382.31,3,2024-01-11,Credit Card
T03477,C9804,Mobile Phone,Accessories,East,854.17,3,2023-10-20,Credit Card
T03478,C5309,Tablet,Accessories,East,1331.26,9,2024-04-20,Cash
T03479,C5327,Laptop,Office Equipment,South,671.81,2,2024-10-17,UPI
T03480,C5074,Mobile Phone,Electronics,East,1128.51,2,2024-05-10,Online Payment
T03481,C7088,Desktop,Accessories,North,1551.38,4,2023-11-21,UPI
T03482,C1158,Keyboard,Accessories,South,1733.7,9,2023-08-09,Cash
T03483,C6579,Tablet,Accessories,West,487.93,4,2023-02-14,UPI
T03484,C3315,Printer,Office Equipment,East,1946.84,9,2023-06-09,Credit Card
T03485,C9490,Monitor,Office Equipment,South,680.62,8,2023-02-02,Cash
T03486,C7973,Tablet,Electronics,North,93.09,10,2023-03-14,Debit Card
T03487,C7237,Camera,Accessories,West,381.18,7,2023-03-14,Online Payment
T03488,C5393,Camera,Accessories,East,1147.97,1,2024-08-19,Debit Card
T03489,C1898,Camera,Accessories,North,1803.33,1,2024-01-12,Online Payment
T03490,C1889,Laptop,Office Equipment,West,642.44,6,2023-10-11,Debit Card
T03491,C4523,Mobile Phone,Office Equipment,North,1368.12,1,2023-05-11,Online Payment
T03492,C1941,Camera,Accessories,East,1452.93,3,2024-06-26,Cash
T03493,C7693,Laptop,Office Equipment,South,152.76,2,2023-09-24,Credit Card
T03494,C5804,Monitor,Accessories,East,193.09,10,2024-08-12,Cash
T03495,C9053,Mobile Phone,Electronics,South,1414.41,8,2024-05-02,UPI
T03496,C2975,Smartwatch,Office Equipment,West,1312.58,1,2024-02-25,UPI
T03497,C6866,Laptop,Electronics,East,134.28,6,2023-03-16,Credit Card
T03498,C9080,Monitor,Accessories,South,667.37,2,2023-03-02,Cash
T03499,C9066,Desktop,Accessories,East,1397.38,10,2024-05-17,Credit Card
T03500,C5904,Laptop,Electronics,East,610.18,2,2023-05-02,Credit Card
T03501,C3050,Smartwatch,Accessories,South,1044.0,6,2024-05-02,Debit Card
T03502,C7185,Laptop,Accessories,East,1937.36,8,2024-03-01,Cash
T03503,C7104,Mobile Phone,Office Equipment,East,688.99,6,2023-12-09,UPI
T03504,C7788,Smartwatch,Accessories,South,198.02,2,2023-03-01,Debit Card
T03505,C7139,Camera,Accessories,West,1890.31,6,2023-10-08,Online Payment
T03506,C2681,Laptop,Electronics,East,1930.41,1,2023-10-20,Credit Card
T03507,C4881,Camera,Electronics,West,1311.64,5,2024-06-27,Online Payment
T03508,C1087,Desktop,Electronics,West,1786.99,3,2023-07-19,Online Payment
T03509,C6696,Smartwatch,Accessories,West,978.14,4,2024-04-25,UPI
T03510,C2472,Printer,Electronics,East,1378.36,4,2024-07-19,Cash
T03511,C7259,Camera,Accessories,East,1502.98,6,2022-12-11,Cash
T03512,C1336,Camera,Accessories,South,927.24,6,2023-11-14,Debit Card
T03513,C3919,Smartwatch,Accessories,South,1541.08,7,2023-12-30,Online Payment
T03514,C2292,Monitor,Accessories,West,191.97,9,2023-06-03,Credit Card
T03515,C6972,Tablet,Accessories,South,1733.92,5,2024-08-25,Credit Card
T03516,C4553,Keyboard,Office Equipment,West,555.85,7,2024-02-15,Online Payment
T03517,C7197,Mobile Phone,Electronics,North,735.11,9,2024-06-02,Credit Card
T03518,C7978,Mobile Phone,Office Equipment,South,1205.05,2,2024-01-09,Credit Card
T03519,C1006,Smartwatch,Electronics,East,1932.27,5,2024-02-07,Online Payment
T03520,C8648,Laptop,Accessories,East,1909.24,5,2024-03-04,Credit Card
T03521,C9847,Monitor,Electronics,West,1973.4,1,2022-12-30,UPI
T03522,C8297,Mobile Phone,Accessories,West,261.16,4,2023-07-28,Online Payment
T03523,C7390,Monitor,Accessories,West,1351.86,5,2023-02-27,Online Payment
T03524,C6880,Printer,Electronics,East,1883.74,5,2023-05-05,Credit Card
T03525,C4334,Smartwatch,Office Equipment,East,523.68,9,2022-12-22,Online Payment
T03526,C9985,Headphones,Office Equipment,West,1884.28,8,2024-02-08,Credit Card
T03527,C2728,Monitor,Accessories,East,1171.66,2,2023-05-31,UPI
T03528,C8273,Smartwatch,Office Equipment,South,369.35,4,2024-08-25,Cash
T03529,C2551,Mobile Phone,Accessories,West,1242.04,2,2024-04-15,Credit Card
T03530,C3448,Mobile Phone,Electronics,South,501.17,6,2023-03-17,Online Payment
T03531,C4693,Headphones,Office Equipment,North,899.23,7,2024-08-05,Debit Card
T03532,C7670,Desktop,Office Equipment,East,578.02,5,2023-08-03,Debit Card
T03533,C7267,Keyboard,Office Equipment,East,1869.99,3,2022-12-24,Credit Card
T03534,C9131,Tablet,Accessories,East,1311.42,7,2024-10-22,UPI
T03535,C6796,Smartwatch,Electronics,North,176.27,8,2024-05-21,Online Payment
T03536,C3178,Desktop,Electronics,North,874.3,2,2024-05-19,Cash
T03537,C5046,Printer,Office Equipment,North,1486.88,1,2023-08-08,UPI
T03538,C6545,Desktop,Electronics,South,823.77,9,2023-03-27,Cash
T03539,C6947,Smartwatch,Electronics,West,1568.89,4,2024-02-23,Credit Card
T03540,C7112,Headphones,Accessories,West,146.61,9,2024-02-25,Online Payment
T03541,C1979,Printer,Office Equipment,North,677.05,1,2024-01-19,UPI
T03542,C9563,Keyboard,Accessories,South,928.3,5,2024-07-22,Cash
T03543,C2868,Smartwatch,Office Equipment,South,88.99,3,2023-03-03,Debit Card
T03544,C4094,Tablet,Office Equipment,West,1971.29,5,2023-08-16,UPI
T03545,C6826,Keyboard,Electronics,East,504.17,5,2024-07-16,Online Payment
T03546,C5184,Camera,Electronics,East,1560.32,8,2023-04-21,Online Payment
T03547,C6094,Laptop,Office Equipment,South,621.1,4,2023-10-03,UPI
T03548,C8305,Tablet,Office Equipment,West,1021.94,7,2023-04-25,Online Payment
T03549,C3245,Headphones,Electronics,East,691.33,3,2024-03-16,Credit Card
T03550,C3685,Monitor,Office Equipment,South,422.16,3,2023-05-03,UPI
T03551,C2329,Mobile Phone,Office Equipment,West,818.17,5,2023-11-07,Debit Card
T03552,C2492,Mobile Phone,Electronics,North,1529.13,4,2024-03-13,Cash
T03553,C6149,Mobile Phone,Accessories,South,1877.17,3,2023-03-24,Online Payment
T03554,C1399,Printer,Accessories,West,1947.27,3,2024-11-30,Cash
T03555,C3527,Headphones,Accessories,East,216.93,8,2023-02-28,Debit Card
T03556,C3466,Keyboard,Electronics,South,456.66,5,2024-04-30,Debit Card
T03557,C9871,Monitor,Accessories,East,429.69,5,2023-03-28,Online Payment
T03558,C1058,Mobile Phone,Office Equipment,East,1245.81,1,2024-09-11,Debit Card
T03559,C7733,Keyboard,Accessories,North,225.04,1,2023-05-16,Cash
T03560,C6355,Desktop,Accessories,East,1221.92,6,2023-05-20,Debit Card
T03561,C7075,Headphones,Office Equipment,East,964.98,5,2024-01-27,UPI
T03562,C8023,Keyboard,Office Equipment,North,69.14,2,2024-07-26,UPI
T03563,C4161,Laptop,Office Equipment,West,284.42,1,2024-08-19,Online Payment
T03564,C2611,Keyboard,Office Equipment,West,1813.31,7,2024-06-16,Cash
T03565,C2656,Headphones,Accessories,East,1349.12,10,2023-04-29,Debit Card
T03566,C3451,Monitor,Electronics,West,1248.67,9,2023-08-17,Debit Card
T03567,C7113,Smartwatch,Accessories,South,1814.6,2,2023-11-18,Credit Card
T03568,C6244,Laptop,Office Equipment,South,1216.43,3,2024-08-04,UPI
T03569,C9110,Smartwatch,Electronics,East,825.56,1,2024-01-15,Cash
T03570,C1350,Printer,Electronics,South,1892.92,2,2023-12-30,UPI
T03571,C5741,Monitor,Office Equipment,South,959.98,5,2023-03-23,Debit Card
T03572,C3498,Printer,Electronics,South,1872.3,1,2024-10-19,Online Payment
T03573,C1557,Camera,Electronics,West,123.29,10,2024-01-12,Cash
T03574,C7811,Tablet,Office Equipment,North,693.64,2,2024-10-16,Online Payment
T03575,C8432,Headphones,Office Equipment,East,1164.58,7,2023-04-30,Online Payment
T03576,C9481,Tablet,Accessories,South,720.07,4,2022-12-26,Cash
T03577,C7358,Camera,Accessories,East,1276.73,9,2024-04-30,Debit Card
T03578,C1984,Headphones,Accessories,East,1701.04,3,2023-07-09,UPI
T03579,C3386,Headphones,Office Equipment,West,1154.8,7,2023-04-12,Credit Card
T03580,C6188,Desktop,Accessories,South,566.07,3,2024-10-12,UPI
T03581,C6078,Desktop,Electronics,South,102.63,1,2024-11-15,Online Payment
T03582,C2403,Desktop,Electronics,West,1324.29,1,2024-12-01,Credit Card
T03583,C4081,Laptop,Office Equipment,North,1996.61,8,2024-02-26,Online Payment
T03584,C5441,Monitor,Accessories,North,1759.43,10,2024-10-31,Online Payment
T03585,C1829,Monitor,Accessories,South,1421.03,4,2024-03-15,UPI
T03586,C8273,Keyboard,Accessories,South,1635.24,4,2024-01-17,Credit Card
T03587,C7723,Smartwatch,Office Equipment,West,1823.54,4,2023-12-30,Credit Card
T03588,C3821,Printer,Office Equipment,West,1195.95,1,2023-10-06,UPI
T03589,C3693,Desktop,Electronics,East,786.18,7,2024-10-13,Online Payment
T03590,C1244,Smartwatch,Electronics,West,1691.9,7,2023-06-14,Credit Card
T03591,C8371,Laptop,Electronics,North,1819.67,6,2023-02-02,Cash
T03592,C5304,Keyboard,Accessories,South,1907.26,4,2024-05-07,Credit Card
T03593,C4629,Keyboard,Accessories,South,1575.68,10,2024-09-28,Credit Card
T03594,C8732,Keyboard,Office Equipment,East,172.25,1,2023-05-19,Cash
T03595,C4474,Camera,Office Equipment,South,1247.42,8,2024-07-15,Debit Card
T03596,C8218,Monitor,Office Equipment,East,1266.21,8,2023-07-08,Cash
T03597,C2910,Mobile Phone,Office Equipment,West,226.95,10,2024-05-02,Cash
T03598,C1488,Laptop,Office Equipment,West,348.88,8,2023-02-04,Debit Card
T03599,C8335,Keyboard,Electronics,East,1354.84,3,2024-05-16,Online Payment
T03600,C7544,Desktop,Electronics,North,349.9,9,2023-09-21,Credit Card
T03601,C9859,Mobile Phone,Office Equipment,North,767.1,8,2024-06-19,UPI
T03602,C2528,Laptop,Electronics,North,108.37,6,2023-10-13,Debit Card
T03603,C3460,Camera,Accessories,West,220.05,7,2023-12-06,UPI
T03604,C9783,Smartwatch,Electronics,West,188.51,3,2024-04-18,UPI
T03605,C2879,Keyboard,Office Equipment,West,483.78,4,2024-09-30,UPI
T03606,C1249,Monitor,Office Equipment,East,1807.05,10,2024-10-20,Credit Card
T03607,C4602,Monitor,Accessories,North,1415.14,1,2022-12-19,Cash
T03608,C7761,Laptop,Office Equipment,South,1526.88,6,2024-03-29,Online Payment
T03609,C4290,Headphones,Accessories,North,684.63,5,2024-10-09,Credit Card
T03610,C6599,Printer,Electronics,North,1635.31,1,2023-08-07,UPI
T03611,C6966,Tablet,Office Equipment,South,415.88,4,2024-06-05,UPI
T03612,C3937,Laptop,Office Equipment,West,817.47,5,2024-05-18,Online Payment
T03613,C3970,Tablet,Office Equipment,South,1481.07,6,2023-05-21,Cash
T03614,C5932,Keyboard,Office Equipment,West,1778.88,8,2024-03-14,Online Payment
T03615,C8566,Monitor,Office Equipment,West,869.76,9,2022-12-21,Debit Card
T03616,C3743,Headphones,Accessories,North,1670.65,5,2024-06-10,Credit Card
T03617,C3476,Tablet,Office Equipment,West,291.07,5,2023-06-18,Credit Card
T03618,C5150,Mobile Phone,Electronics,North,251.4,9,2024-10-07,Online Payment
T03619,C3230,Keyboard,Office Equipment,East,678.37,8,2023-05-26,Credit Card
T03620,C1141,Keyboard,Electronics,North,142.82,1,2024-09-30,Online Payment
T03621,C7711,Printer,Accessories,South,526.3,6,2023-04-30,UPI
T03622,C6576,Camera,Accessories,North,1973.37,2,2023-03-17,Credit Card
